20201223,77,11,31,1138,582,155,483,,,139,134,20,25,22,250,42680,43320
20201223,77,11,32,1556,1009,22,399,,,51,27,,,3,197,45900,46570
20201223,77,11,34,,,,,,,,,,,,,50500,50300
20201223,77,12,33,27587,5328,9581,9860,0,93353,1915,1893,258,184,96211,24934,31650,31420
20201223,77,11,37,629,439,0,175,,,0,15,,,,,46000,44800
20201223,77,11,38,1989,1660,21,320,,,0,30,,,,,48390,46100
20201223,77,12,41,,,,,,,,,,,,,43000,43000
20201223,77,12,42,,,,,,,,,,,,,43000,43000
20201223,77,12,43,,,,,,,,,,,,,49500,49700
20201223,77,12,44,,,,,,,,,,,,,44000,44000
20201223,77,12,45,,,,,,,,,,,,,46000,46000
20201223,77,12,46,,,,,,,,,,,,,49600,49800
20201223,77,12,61,415,155,0,0,,,0,6,,,0,254,8.50,7.34
20201223,77,12,62,155,92,0,0,,,32,30,,,0,65,9.10,8.43
20201223,77,12,63,1931,2088,0,7,,,2,1,,,751,588,8.95,8.10
20201223,77,12,64,255,378,0,0,,,0,35,,,158,0,10.31,9.27
