20201104,77,11,31,980,492,118,710,,,168,275,15,40,286,50,38330,40390
20201104,77,11,32,1211,970,222,446,,,64,65,,,82,98,41600,42620
20201104,77,11,34,,,,,,,,,,,,,46800,47800
20201104,77,12,33,26479,4152,10636,9583,0,122223,2976,2771,87,469,113739,14719,26850,27550
20201104,77,11,37,792,547,0,231,,,0,14,,,,,40700,40400
20201104,77,11,38,2101,1731,2,342,,,0,30,,,,,42700,43500
20201104,77,12,41,,,,,,,,,,,,,43000,43000
20201104,77,12,42,,,,,,,,,,,,,43000,43000
20201104,77,12,43,,,,,,,,,,,,,49300,49700
20201104,77,12,44,,,,,,,,,,,,,44000,44000
20201104,77,12,45,,,,,,,,,,,,,46000,46000
20201104,77,12,46,,,,,,,,,,,,,49400,49800
20201104,77,12,61,140,140,0,0,,,,,,,,,6.75,7.27
20201104,77,12,62,30,30,0,0,,,,,,,,,7.36,8.96
20201104,77,12,63,1351,2180,0,0,,,,,,,1009,180,7.01,7.77
20201104,77,12,64,230,449,0,0,,,0,30,,,250,1,7.88,9.17
