20201028,77,11,31,926,466,103,646,,,146,254,19,39,302,91,38380,39670
20201028,77,11,32,1069,931,207,330,,,91,49,,,74,131,41600,42210
20201028,77,11,34,,,,,,,,,,,,,45800,46800
20201028,77,12,33,27789,6188,10070,9980,0,116088,2111,2126,61,483,116586,21752,26340,27020
20201028,77,11,37,752,514,0,228,,,0,10,,,,,40800,42100
20201028,77,11,38,1495,1280,1,176,,,0,40,,,,,43300,43500
20201028,77,12,41,,,,,,,,,,,,,43000,43000
20201028,77,12,42,,,,,,,,,,,,,43000,43000
20201028,77,12,43,,,,,,,,,,,,,49100,49700
20201028,77,12,44,,,,,,,,,,,,,44000,44000
20201028,77,12,45,,,,,,,,,,,,,46000,46000
20201028,77,12,46,,,,,,,,,,,,,49200,49800
20201028,77,12,61,150,150,0,0,,,,,,,,,5.89,7.04
20201028,77,12,62,31,30,0,0,,,0,1,,,,,6.27,8.40
20201028,77,12,63,1451,2550,0,0,,,,,,,1279,180,5.73,7.37
20201028,77,12,64,222,523,0,0,,,1,0,,,301,1,6.29,8.53
