20200729,77,11,31,1370,894,106,298,,,176,285,25,57,34,177,41190,41490
20200729,77,11,32,577,484,78,146,,,56,27,,,18,72,43140,44380
20200729,77,11,34,,,,,,,,,,,,,47100,48100
20200729,77,12,33,37032,8574,5024,6513,0,135665,2233,2031,198,600,127606,18710,28200,28910
20200729,77,11,37,351,266,6,92,,,1,0,,,,,42700,39800
20200729,77,11,38,816,710,5,111,,,,,,,,,45500,46000
20200729,77,12,41,,,,,,,,,,,,,40500,40500
20200729,77,12,42,,,,,,,,,,,,,40500,40500
20200729,77,12,43,,,,,,,,,,,,,43000,47900
20200729,77,12,44,,,,,,,,,,,,,41500,41500
20200729,77,12,45,,,,,,,,,,,,,42500,42500
20200729,77,12,46,,,,,,,,,,,,,43000,48000
20200729,77,12,61,90,90,0,0,,,,,,,,,6.68,6.41
20200729,77,12,62,50,50,0,0,,,,,,,,,7.96,7.99
20200729,77,12,63,1170,2551,0,0,,,1,120,,,1500,0,7.17,7.21
20200729,77,12,64,345,796,40,40,,,1,1,,,451,0,7.77,8.81
