20200617,77,11,11,20781,3727,1757,3378,0,425,19922,29898,3434,5218,2908,6156,5944,5962
20200617,77,12,16,,,10610,1726,0,1,3749,5518,666,765,525,7540,5944,5962
20200617,77,11,12,845,38,,,,,157,841,8,107,157,181,60.0,60.4
20200617,77,11,13,9682,409,385,886,0,241,6504,12944,3308,5010,1343,1732,2842,2800
20200617,77,12,17,,,1175,280,,,781,1517,104,200,298,361,2842,2800
20200617,77,12,19,,,905,905,,,1882,6617,2845,5321,7211,0,2826,2826
20200617,77,12,18,,,1018,408,,,37199,35311,7059,10895,1389,51,5950,5950
20200617,77,11,14,544,439,,,,,105,202,18,17,7,16,6900,6715
20200617,77,11,31,1314,771,30,220,,,302,471,20,96,33,141,38500,38390
20200617,77,11,32,662,569,63,209,,,124,63,,,23,31,37000,39350
20200617,77,11,34,,,,,,,,,,,,,45300,46400
20200617,77,12,33,45038,9461,8756,8374,0,163464,3111,3572,264,939,146201,17560,26620,27440
20200617,77,11,37,303,235,5,74,,,1,0,,,,,38000,39400
20200617,77,11,38,392,265,7,132,,,0,2,,,,,37500,40000
20200617,77,11,81,2936,4073,389,316,,,2041,3899,1433,2053,5349,1807,139.4,157.2
20200617,77,11,201,1166,55,8,9,,,362,1518,92,175,162,33,20050,22660
20200617,77,11,202,,,,,,,,,,,,,46000,46000
20200617,77,11,204,4,2,,,,,0,2,,,,,16800,13690
20200617,77,12,41,,,,,,,4,4,,,,,30000,31000
20200617,77,12,42,,,,,,,,,,,,,31000,31000
20200617,77,12,43,,,,,,,,,,,,,41800,46400
20200617,77,12,44,,,,,,,,,,,,,34000,34000
20200617,77,12,45,,,,,,,,,,,,,34000,34000
20200617,77,12,46,,,,,,,,,,,,,42000,46500
20200617,77,12,61,100,100,,,,,,,,,,,7.74,7.05
20200617,77,12,62,,,,,,,,,,,,,9.73,9.06
20200617,77,12,63,1110,1440,,,,,0,120,,,450,0,8.15,8.47
20200617,77,12,64,352,811,0,40,,,0,3,,,502,0,9.05,11.35
20200617,77,11,82,,,,,,,,,,,,,127.0,129.0
