20200805,77,11,31,1534,891,154,358,,,203,342,23,57,24,290,41000,41500
20200805,77,11,32,750,511,63,151,,,66,17,,,14,214,42500,44510
20200805,77,11,34,,,,,,,,,,,,,47800,48800
20200805,77,12,33,30312,8251,4761,4136,0,133678,2480,1821,207,596,127555,16833,28970,29770
20200805,77,11,37,410,318,8,91,,,1,10,,,,,41500,43700
20200805,77,11,38,1194,1090,7,111,,,,,,,,,45000,46500
20200805,77,12,41,,,,,,,,,,,,,42500,42500
20200805,77,12,42,,,,,,,,,,,,,43000,43000
20200805,77,12,43,,,,,,,,,,,,,46500,48800
20200805,77,12,44,,,,,,,,,,,,,44000,44000
20200805,77,12,45,,,,,,,,,,,,,46000,46000
20200805,77,12,46,,,,,,,,,,,,,47000,48900
20200805,77,12,61,80,80,0,0,,,,,,,,,5.25,6.21
20200805,77,12,62,,,,,,,,,,,,,6.27,7.09
20200805,77,12,63,1074,2524,0,0,,,,,,,1450,0,6.08,7.06
20200805,77,12,64,285,684,50,50,,,0,1,,,400,0,6.19,8.13
