20201007,77,11,31,985,605,93,365,,,151,271,26,50,201,165,39500,40760
20201007,77,11,32,987,922,133,204,,,92,43,,,120,163,42600,42960
20201007,77,11,34,,,,,,,,,,,,,47400,48400
20201007,77,12,33,28291,5943,5322,4533,0,127477,2557,2156,89,447,122902,18605,27740,28560
20201007,77,11,37,1002,724,0,279,,,1,0,,,,,41000,41800
20201007,77,11,38,1510,1309,0,156,,,0,45,,,,,43000,43500
20201007,77,12,41,,,,,,,,,,,,,43000,43000
20201007,77,12,42,,,,,,,,,,,,,43000,43000
20201007,77,12,43,,,,,,,,,,,,,49100,49700
20201007,77,12,44,,,,,,,,,,,,,44000,44000
20201007,77,12,45,,,,,,,,,,,,,46000,46000
20201007,77,12,46,,,,,,,,,,,,,49200,49800
20201007,77,12,61,60,60,0,0,,,,,,,,,5.87,7.15
20201007,77,12,62,1,0,0,0,,,0,1,,,,,6.29,8.51
20201007,77,12,63,1050,2100,0,0,,,0,120,,,1200,30,5.59,7.47
20201007,77,12,64,122,424,0,0,,,1,0,,,301,0,6.36,8.64
