20200826,77,11,31,1162,730,357,390,,,225,319,18,52,13,284,41000,41890
20200826,77,11,32,795,549,64,171,,,45,66,0,1,38,155,42970,43100
20200826,77,11,34,,,,,,,,,,,,,49100,50100
20200826,77,12,33,29471,8203,6284,5743,0,126738,2312,1632,193,432,123734,19246,30270,30910
20200826,77,11,37,815,785,6,37,,,1,0,,,,,42000,41900
20200826,77,11,38,1171,1060,5,116,,,,,,,,,44500,45000
20200826,77,12,41,,,,,,,,,,,,,43000,43000
20200826,77,12,42,,,,,,,,,,,,,43000,43000
20200826,77,12,43,,,,,,,,,,,,,47000,49900
20200826,77,12,44,,,,,,,,,,,,,44000,44000
20200826,77,12,45,,,,,,,,,,,,,46000,46000
20200826,77,12,46,,,,,,,,,,,,,47000,50000
20200826,77,12,61,80,80,0,0,,,,,,,,,5.28,6.27
20200826,77,12,62,50,50,0,0,,,,,,,,,6.30,7.13
20200826,77,12,63,1124,2574,0,0,,,,,,,1450,0,6.14,7.14
20200826,77,12,64,338,734,50,50,,,,,,,400,4,7.40,8.18
