20200527,77,11,11,20013,3597,2773,4021,0,389,20308,29218,3415,5003,2512,6793,5902,5907
20200527,77,12,16,,,10885,2104,0,1,3638,4989,693,706,501,7917,5902,5907
20200527,77,11,12,741,32,2,2,,,132,695,6,108,162,206,60.3,59.0
20200527,77,11,13,9281,705,573,1049,0,242,6855,13488,3188,4621,1117,909,2891,2871
20200527,77,12,17,,,935,340,,,807,1362,102,189,344,297,2891,2871
20200527,77,12,19,,,955,935,,,1809,6731,2725,4852,7062,33,2897,2897
20200527,77,12,18,,,487,1481,,,36349,32809,7033,9767,233,45,5888,5888
20200527,77,11,14,554,453,,,,,121,220,19,13,1,9,6800,6877
20200527,77,11,31,1181,664,101,122,,,260,636,24,109,86,121,33790,36100
20200527,77,11,32,451,518,80,109,,,121,81,,,64,8,33500,36050
20200527,77,11,34,,,,,,,,,,,,,44900,47400
20200527,77,12,33,43315,8575,6098,5687,0,160268,3296,3940,411,1193,135625,9082,24780,25800
20200527,77,11,37,93,97,10,4,,,1,3,,,,,34000,34000
20200527,77,11,38,30,63,35,0,,,0,2,,,,,34300,34000
20200527,77,11,81,1971,5114,181,112,,,2253,4139,1303,1868,7174,1649,137.8,154.0
20200527,77,11,201,1225,147,14,15,,,375,1462,61,223,207,35,19100,22200
20200527,77,11,202,,,,,,,,,,,,,46000,46000
20200527,77,11,204,2,1,,,,,0,2,1,0,,,17200,14400
20200527,77,12,41,,,,,,,4,4,,,,,29000,31000
20200527,77,12,42,,,,,,,,,,,,,31000,31000
20200527,77,12,43,,,,,,,,,,,,,36000,45900
20200527,77,12,44,,,,,,,,,,,,,34000,34000
20200527,77,12,45,,,,,,,,,,,,,34000,34000
20200527,77,12,46,,,,,,,,,,,,,36000,46100
20200527,77,12,61,110,110,,,,,,,,,,,5.18,7.19
20200527,77,12,62,,,,,,,,,,,,,6.95,10.03
20200527,77,12,63,1230,1440,,,,,,,,,210,0,6.90,8.12
20200527,77,12,64,220,772,,,,,0,1,,,553,0,7.57,11.13
20200527,77,11,82,,,,,,,,,,,,,122.0,124.0
