20200701,77,11,11,17064,3123,2454,3956,0,462,21930,26962,3609,4965,3299,8888,6170,6182
20200701,77,12,16,,,8191,1861,0,1,4570,4071,757,545,491,7531,6170,6182
20200701,77,11,12,807,18,,,,,102,681,6,103,73,186,61.2,63.0
20200701,77,11,13,11309,192,344,660,0,241,5818,12790,3392,5064,1207,3123,2872,2875
20200701,77,12,17,,,971,276,,,704,1506,103,209,362,149,2872,2875
20200701,77,12,19,,,925,900,,,1851,6917,2895,5059,7206,1,2863,2863
20200701,77,12,18,,,674,2057,,,37206,31953,7380,10877,4,377,6163,6163
20200701,77,11,14,421,303,,,,,93,197,18,17,1,16,6807,6598
20200701,77,11,31,1340,797,43,247,,,306,463,19,90,30,141,39000,38770
20200701,77,11,32,519,465,25,141,,,141,48,,,18,49,40000,40990
20200701,77,11,34,,,,,,,,,,,,,45900,46900
20200701,77,12,33,42504,8684,7913,7494,0,152794,3018,3022,287,776,133987,14939,27550,27980
20200701,77,11,37,396,249,2,150,,,1,0,,,,,39200,39800
20200701,77,11,38,445,331,6,120,,,,,,,,,40800,42500
20200701,77,11,81,2915,3939,242,199,,,2185,5218,1681,2465,6785,1987,141.5,154.4
20200701,77,11,201,1105,62,7,8,,,366,1426,101,220,143,6,20200,23390
20200701,77,11,202,,,,,,,,,,,,,46000,46000
20200701,77,11,204,5,3,,,,,0,2,,,,,16100,13690
20200701,77,12,41,,,,,,,,,,,,,31000,31000
20200701,77,12,42,,,,,,,,,,,,,31000,31000
20200701,77,12,43,,,,,,,,,,,,,43900,46900
20200701,77,12,44,,,,,,,,,,,,,34000,34000
20200701,77,12,45,,,,,,,,,,,,,34000,34000
20200701,77,12,46,,,,,,,,,,,,,44100,47000
20200701,77,12,61,90,90,,,,,,,,,,,7.08,6.42
20200701,77,12,62,50,50,,,,,,,,,,,8.81,8.17
20200701,77,12,63,990,2371,,,,,1,120,,,1500,0,7.65,7.37
20200701,77,12,64,342,793,40,40,,,1,1,,,451,0,9.84,9.16
20200701,77,11,82,,,,,,,,,,,,,129.0,131.0
