20200812,77,11,31,1551,918,180,385,,,210,339,17,67,22,271,40300,41420
20200812,77,11,32,789,520,57,156,,,54,22,,,11,213,43370,44680
20200812,77,11,34,,,,,,,,,,,,,48200,49200
20200812,77,12,33,29536,8302,6926,6503,0,130165,2810,2268,213,473,125141,16915,29370,30370
20200812,77,11,37,431,329,8,101,,,1,10,,,,,42200,43700
20200812,77,11,38,1195,1091,7,111,,,,,,,,,44800,46500
20200812,77,12,41,,,,,,,,,,,,,42500,42500
20200812,77,12,42,,,,,,,,,,,,,43000,43000
20200812,77,12,43,,,,,,,,,,,,,46500,49200
20200812,77,12,44,,,,,,,,,,,,,44000,44000
20200812,77,12,45,,,,,,,,,,,,,46000,46000
20200812,77,12,46,,,,,,,,,,,,,47000,49300
20200812,77,12,61,80,80,0,0,,,,,,,,,5.27,6.24
20200812,77,12,62,,,,,,,,,,,,,6.29,7.10
20200812,77,12,63,1074,2524,0,0,,,,,,,1450,0,6.11,7.10
20200812,77,12,64,286,684,50,50,,,,,,,400,2,6.49,8.16
